#RowNumber,CustomerId,Surname,CreditScore,Gender,Age,Tenure,NumOfProducts,HasCrCard,EstimatedSalary,Exited,Balance
1395,15621093,Teng,681,Male,31,4,2,0,48227,0,97338
1396,15641585,Newton,850,Male,40,6,1,0,88815,0,97340
1397,15792525,Lei,628,Female,61,1,1,1,149922,1,97362
1398,15620505,Celis,594,Female,24,0,1,1,71405,0,97379
1399,15660524,Hu,572,Female,54,9,1,1,195772,0,97383
1400,15641595,Jonathan,685,Male,43,4,2,1,43957,0,97392
1401,15645511,Chukwudi,727,Male,43,2,1,1,107415,1,97403
1402,15751788,Johnson,850,Male,28,9,1,1,175854,0,97408
1403,15680901,Potter,652,Female,34,6,2,1,104332,0,97436
1404,15806926,Watson,615,Female,35,2,2,1,139816,0,97440
1405,15693947,Tokareva,614,Female,19,5,2,1,122823,0,97445
1406,15602844,Niu,717,Male,38,7,1,0,189176,0,97459
1407,15605968,Fancher,574,Male,26,8,1,1,43094,0,97460
1408,15615322,Jamieson,528,Male,43,7,2,1,159823,0,97474
1409,15767358,Obioma,711,Female,45,1,2,1,50611,0,97486
1410,15590966,Lo,729,Female,42,4,2,0,2003,0,97496
1411,15638788,Mack,550,Male,32,8,1,1,199139,0,97514
1412,15626742,Carpenter,694,Male,36,3,1,1,117140,0,97530
1413,15714689,Houghton,591,Male,29,1,1,1,196356,0,97541
1414,15725811,Lim,705,Male,25,0,1,0,59887,0,97544
1415,15636626,Morrison,718,Male,35,3,1,1,53512,0,97560
1416,15803121,Chia,847,Male,51,5,1,0,144184,1,97566
1417,15706464,White,667,Male,35,4,2,0,57213,0,97585
1418,15785042,Hsiung,488,Female,31,8,1,0,124211,0,97589
1419,15796434,Farnsworth,724,Male,28,5,1,1,96498,0,97612
1420,15683183,Volkova,766,Female,45,6,1,1,127332,0,97653
1421,15690492,Palermo,625,Male,41,6,2,1,57129,0,97663
1422,15668669,Benson,423,Female,36,5,1,1,118373,1,97666
1423,15604355,Shand,519,Male,39,1,1,1,30709,0,97700
1424,15658306,Lo,693,Male,68,4,1,1,61569,0,97706
1425,15766427,Shaw,565,Male,52,5,2,1,175071,1,97720
1426,15675585,Burns,416,Female,25,0,2,1,160523,0,97739
1427,15683416,Russo,572,Male,51,8,3,1,193014,1,97750
1428,15738318,Kung,800,Female,40,5,1,1,98640,1,97764
1429,15574947,Cartwright,656,Male,36,8,2,0,21478,0,97786
1430,15611189,Allingham,670,Male,43,1,1,0,120226,0,97792
1431,15675650,Duncan,486,Female,39,8,1,0,120531,0,97819
1432,15778190,Onyekaozulu,639,Female,28,8,1,1,178223,0,97841
1433,15651802,Day,632,Female,39,5,2,1,93536,0,97854
1434,15646227,Folliero,682,Female,27,1,1,1,166145,0,97893
1435,15662758,Watson,620,Male,41,0,1,1,85000,0,97925
1436,15722578,Spitzer,685,Female,21,6,1,1,164966,0,97957
1437,15694409,Tsao,647,Female,22,3,2,0,62083,0,97976
1438,15746986,Howe,850,Female,40,4,2,0,106691,0,97990
1439,15567383,Slone,678,Female,44,2,2,0,31385,0,98009
1440,15716822,Moen,646,Male,30,5,1,1,12757,0,98015
1441,15715920,De Bernales,782,Male,23,10,1,1,142587,0,98053
1442,15666181,Ramsden,650,Male,33,0,1,1,52412,0,98065
1443,15681410,Korff,813,Female,36,6,1,0,26687,1,98088
1444,15763055,Onuchukwu,572,Male,31,5,1,0,119997,0,98109
1445,15596165,Degtyarev,547,Male,25,4,2,1,52310,0,98142
1446,15606915,Genovese,764,Male,24,7,1,1,26844,0,98149
1447,15657349,Carter,803,Female,50,8,1,0,22457,1,98173
1448,15631457,Asher,639,Male,37,5,1,0,173387,0,98187
1449,15709917,Ni,601,Female,46,3,1,0,137764,0,98203
1450,15623471,Marcelo,607,Male,38,3,1,1,176318,0,98206
1451,15789425,Marsden,694,Female,37,8,2,1,182354,1,98218
1452,15641850,Pethard,717,Male,40,0,1,1,110887,0,98241
1453,15677435,Kazantseva,647,Female,29,0,2,1,164718,0,98263
1454,15723411,Jamieson,607,Female,36,4,1,1,46416,0,98266
1455,15598982,Klein,602,Female,53,5,1,0,45038,1,98269
1456,15773639,Truscott,745,Male,35,4,1,1,133617,0,98270
1457,15800784,Bruce,645,Male,42,4,1,1,676,0,98298
1458,15744368,Sun,633,Male,58,6,1,1,132034,0,98309
1459,15584897,Kuo,639,Female,31,3,1,0,20974,0,98360
1460,15680767,Sabbatini,717,Female,64,10,2,1,21630,0,98362
1461,15623502,Morrison,598,Female,56,4,1,1,44251,0,98365
1462,15755648,Pisano,675,Female,21,8,1,1,18203,0,98373
1463,15729019,Arcuri,602,Male,34,8,1,1,39542,0,98383
1464,15758013,Napolitano,698,Male,37,5,2,0,25017,0,98401
1465,15756668,Ross,706,Male,30,3,1,1,110520,0,98415
1466,15631800,Pagnotto,474,Male,37,3,1,0,75698,0,98431
1467,15739592,Sokolov,707,Female,51,10,1,0,70779,1,98438
1468,15752857,Palerma,452,Male,52,1,2,0,92034,0,98443
1469,15668747,Virgo,702,Female,46,9,1,0,109563,0,98444
1470,15717231,Yang,721,Male,37,4,1,0,90822,0,98460
1471,15641604,Frolova,850,Female,55,10,1,1,155880,1,98488
1472,15569590,Yoo,601,Male,42,1,1,1,40015,1,98496
1473,15609475,Ricci,604,Female,39,7,1,1,52328,0,98544
1474,15771509,Hirst,538,Female,42,1,2,0,94048,0,98549
1475,15796167,Flores,782,Male,35,7,2,1,117644,0,98557
1476,15779247,Pai,683,Female,24,8,1,1,187987,0,98567
1477,15729689,Chan,754,Male,35,6,2,0,106117,0,98586
1478,15775709,Nucci,832,Female,27,10,1,1,30913,0,98590
1479,15729489,Hyde,762,Female,34,8,1,0,191790,1,98593
1480,15598259,Gregory,673,Female,41,9,1,1,151349,0,98612
1481,15569526,Morales,601,Male,40,10,2,0,77978,0,98627
1482,15699515,Manfrin,643,Male,33,7,2,1,40251,0,98630
1483,15634359,Dyer,639,Female,41,5,1,1,199971,0,98636
1484,15606267,Wilson,622,Female,38,4,1,1,110458,0,98641
1485,15687153,Graham,850,Male,49,8,1,1,119175,1,98650
1486,15625944,Buccho,664,Male,58,5,1,1,60888,0,98668
1487,15637690,Houghton,622,Female,34,7,1,1,138907,1,98676
1488,15620398,Mitchell,635,Female,34,5,2,1,15733,0,98683
1489,15724648,Chikezie,725,Male,26,6,1,0,133721,0,98684
1490,15736126,Sung,850,Male,55,0,1,1,83617,1,98711
1491,15775809,Holloway,677,Female,26,6,1,0,151147,0,98724
1492,15588019,Li Fonti,418,Male,28,7,1,1,122190,0,98739
1493,15783305,Franklin,593,Female,46,7,1,1,145560,0,98753
1494,15628008,Monds,781,Female,29,6,1,0,112203,0,98760
1495,15671014,Zhdanova,573,Female,72,8,1,1,96016,0,98766
1496,15636388,Abrego,702,Female,23,7,1,1,114604,0,98775
1497,15661626,Algeranoff,732,Female,45,6,1,1,81492,1,98792
1498,15754261,Ho,648,Male,42,2,2,1,89124,0,98796
1499,15581548,Kaodilinakachukwu,637,Female,22,5,1,1,122866,0,98800
1500,15627220,Kang,735,Female,43,9,1,0,184570,1,98807
1501,15732235,Kuykendall,662,Male,64,0,1,0,42730,0,98848
1502,15677310,Christie,761,Male,62,5,1,0,86921,1,98854
1503,15626414,Russell,703,Male,44,6,1,1,151517,0,98863
1504,15591552,Okonkwo,600,Female,32,7,1,1,132973,0,98878
1505,15796231,Nwankwo,681,Female,18,1,1,1,9596,0,98894
1506,15658890,Belonwu,603,Male,46,4,2,1,86190,0,98900
1507,15764294,Ifeatu,759,Male,31,4,1,1,47833,0,98900
1508,15608226,McMorran,513,Male,72,3,1,1,81251,0,98903
1509,15645600,Obidimkpa,739,Female,27,8,1,1,106970,0,98926
1510,15797710,Saunders,619,Male,29,4,1,0,131713,0,98956
1511,15684440,Monaldo,548,Male,32,2,1,1,55867,0,98986
1512,15730796,Barker,627,Female,21,7,1,1,169157,0,98993
1513,15750970,Davidson,500,Male,40,1,1,1,152846,0,99004
1514,15771977,T'ao,730,Female,39,1,1,1,194946,0,99011
1515,15745088,Chen,443,Female,29,9,2,1,10940,0,99028
1516,15632344,Jones,792,Female,42,0,2,1,47160,0,99046
1517,15732563,Swanton,726,Female,33,7,2,1,56053,0,99046
1518,15692291,Hs?eh,563,Female,42,6,2,1,154348,1,99056
1519,15751771,Lowe,528,Male,32,2,1,0,111150,0,99092
1520,15793854,Ahmed,723,Male,42,2,1,1,17513,0,99096
1521,15594456,K?,740,Female,56,4,1,1,85017,1,99097
1522,15588986,Grant,673,Female,29,4,1,1,9797,0,99097
1523,15784445,Huang,717,Male,33,1,1,0,194467,0,99107
1524,15657529,Chin,714,Male,53,1,1,1,72496,1,99142
1525,15767891,Findlay,619,Female,28,6,2,1,48475,0,99153
1526,15738224,Lin,593,Male,32,6,1,1,128384,0,99162
1527,15672447,Bailey,657,Male,40,7,1,0,119334,1,99166
1528,15602405,Ryrie,703,Female,38,9,1,1,65721,0,99168
1529,15802869,Ball,737,Female,45,2,2,1,78651,0,99170
1530,15759250,Barnett,745,Male,51,3,1,1,28922,0,99184
1531,15582016,Fiorentini,766,Male,41,6,2,1,62402,0,99208
1532,15602456,Afanasyev,850,Female,47,4,2,1,122141,0,99219
1533,15813163,Ch'iu,531,Female,36,9,1,1,123137,0,99241
1534,15691170,Vasilyeva,590,Female,29,10,1,1,129629,0,99250
1535,15615991,Udegbulam,654,Male,42,7,1,1,67608,0,99263
1536,15806467,Boyle,568,Male,40,1,1,0,134601,1,99283
1537,15581197,Ricci,762,Female,51,3,1,0,85579,0,99287
1538,15775108,Lo Duca,571,Male,34,1,2,0,186052,0,99325
1539,15575147,Wall,699,Male,22,9,1,1,68298,1,99339
1540,15647385,Ch'iu,579,Male,56,4,1,0,4524,1,99341
1541,15744044,Fiorentini,572,Male,47,4,1,1,196550,1,99353
1542,15697460,Lai,596,Male,34,4,2,0,4802,0,99441
1543,15752508,Docherty,614,Male,32,7,2,1,51117,0,99463
1544,15796074,Bruno,717,Female,36,2,2,1,94275,1,99473
1545,15795690,Shao,667,Male,31,3,1,1,189657,0,99514
1546,15748597,Chester,844,Male,56,5,1,0,157230,1,99530
1547,15658577,Massie,629,Female,37,10,3,0,25137,1,99546
1548,15669805,Warren,748,Female,31,1,1,1,199255,0,99558
1549,15568748,Poole,671,Male,45,6,1,1,108872,1,99564
1550,15694450,Bianchi,677,Male,42,5,1,1,21008,0,99580
1551,15774882,Mazzanti,687,Female,35,3,1,1,1713,1,99587
1552,15615352,Ebelechukwu,588,Male,31,4,2,0,35877,0,99607
1553,15666916,Lira,639,Male,43,6,2,1,187297,0,99611
1554,15752097,Chiazagomekpere,708,Male,38,8,1,1,12429,0,99641
1555,15704681,Yeh,766,Male,37,2,2,0,147701,0,99660
1556,15691723,Chukwudi,631,Male,55,9,1,1,114475,0,99685
1557,15633834,Milne,700,Female,28,3,2,0,146724,0,99706
1558,15693162,Higgins,694,Female,29,5,1,0,112318,0,99714
1559,15671630,McMillan,796,Female,40,1,1,1,177524,0,99746
1560,15696047,Chimezie,501,Male,35,6,1,1,13592,0,99761
1561,15644551,Wimble,751,Female,37,3,2,1,54866,0,99774
1562,15669664,Thompson,574,Male,54,1,1,0,4896,1,99775
1563,15804602,Boyd,772,Male,30,6,2,0,197238,0,99785
1564,15582892,Scott,601,Male,46,2,1,1,32684,1,99786
1565,15632050,Liebe,779,Female,41,10,1,1,86928,0,99786
1566,15660263,Olisaemeka,622,Male,40,4,2,1,197372,0,99800
1567,15812878,Parsons,785,Female,36,2,1,0,36977,0,99807
1568,15581370,Andreyeva,681,Male,38,2,2,1,23532,0,99811
1569,15693233,De Neeve,666,Male,38,6,2,1,158358,0,99813
1570,15682868,Elliott,850,Female,40,9,1,1,163990,1,99816
1571,15573086,Millar,564,Male,42,7,1,1,36721,0,99824
1572,15588341,Chigozie,647,Male,47,10,1,0,89103,0,99835
1573,15714586,Marcelo,646,Female,42,3,1,0,22910,0,99836
1574,15678572,Keating,529,Male,38,7,2,1,90256,1,99843
1575,15719649,Lambie,553,Male,38,3,1,0,187916,0,99845
1576,15638272,Tien,609,Male,32,4,1,1,120595,0,99883
1577,15767414,Calabresi,591,Male,40,2,2,1,88695,0,99886
1578,15621466,Waters,606,Male,38,3,1,0,37055,0,99898
1579,15673481,Morton,726,Female,48,6,1,1,64323,0,99906
1580,15717937,Gibbons,554,Male,43,5,1,0,24983,0,99907
1581,15709476,Kenyon,850,Female,41,3,2,1,71179,0,99946
1582,15618765,Ponomaryov,530,Female,42,0,1,0,97339,0,99948
1583,15779973,Gibbons,684,Male,35,3,1,1,176882,0,99968
1584,15624423,Liu,850,Male,28,8,1,1,196583,0,99987
1585,15780142,Wang,632,Male,43,2,1,1,24275,0,100014
1586,15694129,Summers,569,Female,28,3,1,1,5159,1,100033
1587,15721207,Piazza,625,Male,42,6,1,1,93430,0,100047
1588,15664881,Norton,702,Male,34,4,1,1,109496,0,100055
1589,15731026,Han,683,Female,39,2,2,1,109201,0,100062
1590,15760924,Doherty,575,Male,41,2,1,0,126307,0,100062
1591,15685476,Tseng,658,Male,31,5,1,0,49810,0,100082
1592,15723671,Lucciano,661,Male,35,9,1,1,83950,0,100108
1593,15815656,Hopkins,541,Female,39,9,1,1,199808,1,100117
1594,15813439,Ch'ien,587,Male,33,5,1,1,34216,0,100117
1595,15772896,Dumetochukwu,763,Male,42,6,1,1,33463,1,100161
1596,15646302,Shao,705,Female,24,7,1,1,121409,0,100170
1597,15591123,Iredale,557,Male,68,2,1,1,38596,0,100194
1598,15612505,Joseph,835,Male,45,3,1,1,152578,0,100212
1599,15715951,Thorpe,562,Male,42,2,1,0,86797,0,100238
1600,15687540,Obiuto,684,Male,32,9,2,0,67600,0,100249
1601,15760177,Lombardi,564,Male,37,9,1,1,146034,0,100252
1602,15804295,Pinto,485,Male,41,2,2,1,12707,0,100255
1603,15606641,Beggs,762,Male,56,10,3,1,77142,1,100261
1604,15750055,Onio,503,Male,32,9,2,1,157921,0,100263
1605,15610042,Brown,574,Male,33,8,1,1,103006,0,100267
1606,15567630,Bruce,721,Male,40,6,1,1,138564,1,100276
1607,15617419,Roberts,618,Female,29,10,2,1,32527,0,100315
1608,15619955,Bevington,733,Male,34,3,3,1,48559,1,100338
1609,15793197,Bailey,676,Female,34,8,1,0,46038,0,100360
1610,15708610,Costa,690,Male,44,9,2,0,35342,0,100369
1611,15633233,McFarland,500,Male,56,1,1,1,118491,1,100375
1612,15629739,Hartley,621,Female,31,8,1,1,90384,0,100375
1613,15666163,Hayward,695,Male,43,1,1,1,101141,0,100421
1614,15812262,Gaffney,808,Female,37,2,1,1,35140,1,100432
1615,15753831,Cox,642,Male,32,7,1,1,39769,0,100434
1616,15714431,Yeh,561,Male,37,1,2,0,101694,0,100443
1617,15683157,Waring,613,Male,26,4,1,0,149654,0,100447
1618,15731330,Tsui,652,Female,40,7,1,1,124551,0,100471
1619,15781875,Jamieson,850,Male,33,3,2,1,136539,0,100476
1620,15598331,Morgan,764,Female,40,9,1,1,124096,0,100481
1621,15728505,Ts'ao,601,Male,44,1,2,1,62679,0,100486
1622,15780654,Sergeyev,619,Female,33,3,2,0,36447,0,100489
1623,15608588,Mackinlay,563,Male,41,2,1,1,19413,1,100521
1624,15730810,Storey,613,Male,44,9,1,1,47299,0,100525
1625,15802060,Ch'ang,646,Female,30,10,2,0,136984,0,100549
1626,15810775,Tsao,576,Male,52,2,2,1,16644,0,100549
1627,15783522,Mitchell,738,Female,37,8,1,1,128800,0,100566
1628,15760121,Maynard,712,Male,32,9,1,1,165693,0,100606
1629,15612465,Siciliano,684,Male,34,9,2,1,190264,0,100628
1630,15694381,Lloyd,631,Male,51,8,1,1,171588,0,100655
1631,15624391,Thomson,595,Female,30,5,1,1,178361,0,100684
1632,15813168,Maslova,756,Female,39,3,3,1,73406,1,100718
1633,15567980,Frater,537,Female,46,5,1,0,140858,1,100728
1634,15708063,Walker,712,Male,36,2,3,0,70758,1,100750
1635,15579891,Milani,714,Male,52,4,1,1,186775,0,100756
1636,15762927,Sung,674,Female,36,6,1,1,182157,0,100763
1637,15725997,She,660,Female,35,6,1,1,19200,0,100769
1638,15702442,Benson,586,Female,56,9,2,1,54448,0,100782
1639,15809722,Ankudinov,611,Female,40,8,2,1,147358,0,100812
1640,15765457,Fowler,719,Male,35,1,1,1,165009,0,100830
1641,15667742,Vincent,627,Male,41,5,1,0,134665,0,100881
1642,15727311,Yen,539,Female,22,0,2,1,38773,0,100886
1643,15783526,Le Hunte,589,Male,36,1,1,1,68075,0,100896
1644,15812198,Chen,543,Male,48,1,1,0,33311,1,100901
1645,15734634,Bocharova,607,Female,27,5,1,0,7631,0,100912
1646,15708289,Graham,793,Male,25,3,1,0,10580,0,100914
1647,15718057,Onyinyechukwuka,760,Female,51,2,1,0,179615,1,100947
1648,15695097,Chiedozie,564,Female,30,0,2,0,134175,0,100955
1649,15689425,Olejuru,687,Male,35,8,2,1,22247,0,100988
1650,15724251,Todd,682,Female,29,6,1,0,32590,1,101013
1651,15714397,Trentino,621,Female,30,2,2,1,165257,0,101014
1652,15648881,Tsai,581,Male,40,0,1,0,7926,1,101017
1653,15677249,Somadina,731,Male,42,9,1,1,192176,0,101044
1654,15692132,Wilkinson,717,Female,22,6,1,0,84700,0,101060
1655,15636454,Fu,691,Female,60,6,1,1,177356,1,101071
1656,15705521,Pisani,548,Female,33,0,1,1,42750,0,101084
1657,15579583,Hall,641,Female,40,4,1,1,51703,0,101090
1658,15652782,Chibuzo,678,Male,48,2,2,0,193476,0,101100
1659,15681671,Nkemjika,850,Male,28,2,2,1,35337,0,101100
1660,15654341,Chao,542,Male,34,8,1,1,196395,0,101116
1661,15777639,McGregor,595,Female,23,10,2,0,37043,0,101127
1662,15581748,Shen,754,Male,57,2,2,1,70954,0,101135
1663,15670562,Pharr,470,Male,30,3,1,1,50907,0,101141
1664,15742358,Humphreys,696,Male,32,8,1,1,115917,0,101161
1665,15574115,Shaw,656,Female,41,6,2,1,35231,0,101179
1666,15635034,Aldrich,727,Male,37,9,1,1,34551,1,101192
1667,15725776,Lazar,649,Male,24,7,1,0,133091,0,101195
1668,15801431,Rowe,682,Female,48,9,1,1,49733,0,101198
1669,15687491,Nkemdilim,817,Male,45,9,1,0,88211,1,101208
1670,15709135,Pirozzi,691,Male,30,7,2,0,156529,0,101232
1671,15775912,Mazzanti,698,Male,48,4,2,0,177816,1,101238
1672,15756824,Giordano,613,Female,50,5,2,1,12494,0,101243
1673,15648794,Giordano,836,Male,57,4,1,1,37142,1,101247
1674,15569451,Miller,463,Male,35,2,1,1,118114,0,101257
1675,15647800,Greco,850,Female,34,6,1,1,33502,0,101267
1676,15801293,Ni,850,Male,27,1,2,1,26265,0,101278
1677,15574167,Fox,665,Male,33,2,1,1,159841,0,101286
1678,15696506,MacDonald,604,Male,27,9,1,0,30252,0,101353
1679,15674840,Chiazagomekpere,645,Female,38,5,2,0,4400,0,101430
1680,15810485,Sun,486,Male,37,1,1,0,51365,0,101438
1681,15666141,Baldwin,829,Female,26,8,2,1,19325,0,101440
1682,15696301,Snider,719,Female,37,9,1,1,25804,1,101456
1683,15698285,Ting,676,Female,41,4,1,1,79102,0,101457
1684,15625092,Colombo,502,Female,57,3,1,1,43568,1,101465
1685,15620557,Ni,561,Male,37,4,1,0,88838,0,101470
1686,15746258,Wright,622,Male,29,7,1,1,8788,0,101487
1687,15759387,McIntosh,598,Male,38,1,1,1,75959,1,101487
1688,15685920,Lombardo,599,Male,34,2,1,0,198030,0,101507
1689,15654760,Su,811,Male,40,1,1,1,121765,0,101515
1690,15713354,Morrice,597,Female,22,6,1,1,70529,1,101529
1691,15622033,Rapuluchukwu,847,Female,41,3,4,1,16025,1,101544
1692,15773338,Endrizzi,739,Male,58,2,1,1,72169,0,101579
1693,15591509,Milano,690,Male,36,7,2,1,123775,0,101583
1694,15636731,Ts'ai,714,Female,36,1,2,1,448,0,101609
1695,15799966,Chigolum,792,Female,59,9,1,0,161479,1,101610
1696,15654025,Jones,646,Female,51,4,1,0,130541,0,101629
1697,15696061,Brownless,581,Female,34,1,1,1,110432,0,101633
1698,15703399,McNeil,756,Female,26,5,2,0,154461,0,101641
1699,15611223,Ko,752,Female,38,10,2,1,172001,0,101649
1700,15631709,Ginikanwa,470,Female,31,2,2,1,45034,0,101675
1701,15761606,Law,617,Female,37,9,1,1,123866,0,101708
1702,15671209,Holden,593,Female,29,5,3,1,134595,0,101714
1703,15628205,Greco,571,Female,34,1,1,0,195652,0,101737
1704,15686255,Mouzon,738,Male,35,6,1,0,85185,0,101745
1705,15577751,Pisano,759,Male,30,4,1,0,8694,0,101803
1706,15591607,Fernie,770,Male,24,9,1,1,167256,0,101827
1707,15698031,Romano,587,Female,39,6,2,1,7104,0,101852
1708,15769254,Tuan,757,Female,34,9,2,0,187012,0,101861
1709,15580845,Chienezie,685,Male,57,7,1,0,113484,0,101869
1710,15589420,Osinachi,795,Female,40,2,1,1,183045,0,101891
1711,15688210,Sims,670,Female,39,8,1,0,89206,0,101929
1712,15716926,Macleod,807,Male,33,10,2,1,178154,0,101953
1713,15633950,Yen,737,Male,41,1,1,1,123547,0,101961
1714,15772363,Hilton,772,Female,42,0,1,1,90928,0,101979
1715,15738835,Slater,850,Male,38,7,2,0,43801,0,101986
1716,15762615,Campbell,597,Female,40,8,1,0,94774,0,101993
1717,15622801,Brown,555,Female,27,8,1,1,116757,0,102000
1718,15784526,Chen,616,Male,44,5,1,0,178235,1,102016
1719,15767821,Bearce,528,Male,31,6,2,0,80181,0,102017
1720,15619616,Costa,571,Female,33,9,2,0,128600,0,102017
1721,15713517,Otitodilinna,529,Male,39,6,2,1,12351,0,102025
1722,15748660,Ellis,561,Female,49,1,1,1,133052,1,102025
1723,15573348,Maclean,850,Male,35,9,1,1,3770,0,102050
1724,15585427,Madueke,528,Female,26,10,2,0,166800,0,102074
1725,15797751,Pai,466,Female,47,5,1,1,183536,1,102086
1726,15593976,Swanson,578,Female,31,5,4,0,187866,1,102089
1727,15595917,Mackay,580,Female,35,1,1,0,168286,0,102097
1728,15641158,Belcher,739,Male,32,3,1,1,63981,1,102128
1729,15650351,Millar,653,Female,38,8,1,1,166521,0,102133
1730,15741180,Eddy,617,Male,54,6,1,1,45325,0,102142
1731,15667971,Shepherd,592,Female,34,6,2,1,102629,0,102144
1732,15784286,Wood,641,Male,40,5,1,1,100637,0,102145
1733,15672027,McIntyre,717,Female,33,10,2,1,23232,0,102185
1734,15717164,Genovese,485,Male,32,6,2,1,194010,0,102238
1735,15578546,Akobundu,491,Male,26,4,1,1,145901,0,102251
1736,15568885,Scott,620,Female,34,8,1,1,120672,0,102252
1737,15690337,Chinwenma,581,Female,27,5,2,1,194682,0,102258
1738,15784000,Pope,715,Female,34,9,1,0,177853,1,102278
1739,15572762,Matveyeva,410,Female,50,2,2,1,89822,0,102279
1740,15800773,Ikenna,648,Female,28,9,1,1,157891,0,102283
1741,15727317,Brady,533,Female,49,1,3,1,69409,1,102287
1742,15752488,Emery,733,Female,31,9,1,1,115442,0,102290
1743,15776939,Zox,778,Female,48,3,2,1,182691,0,102291
1744,15684147,Palerma,678,Male,43,5,1,1,79650,0,102338
1745,15709183,Davidson,707,Female,58,3,1,1,114673,0,102347
1746,15634891,Jamison,504,Female,43,7,1,1,194691,1,102365
1747,15683892,Fraser,677,Female,26,3,1,1,119369,0,102396
1748,15799128,Matthews,608,Female,38,9,1,0,57601,0,102407
1749,15757933,Hardy,733,Female,30,1,1,1,21557,0,102453
1750,15751561,Meng,498,Male,61,7,1,1,187248,1,102453
1751,15623560,Onyekachukwu,668,Female,35,6,1,1,53995,0,102483
1752,15815125,Michael,668,Male,45,4,2,1,158379,0,102486
1753,15572657,H?,472,Male,29,8,1,0,181225,0,102490
1754,15751057,Douglas,701,Male,32,5,1,0,106288,0,102500
1755,15619087,Taylor,762,Male,53,1,1,1,170195,0,102520
1756,15729117,Trevisano,607,Female,31,1,1,1,166793,0,102524
1757,15706365,Bianchi,648,Female,50,9,1,1,189543,0,102536
1758,15747808,Ni,712,Male,29,3,1,1,189681,0,102541
1759,15673995,Tu,516,Female,65,9,1,1,181490,0,102541
1760,15623202,Maslov,704,Female,39,10,2,1,171971,1,102556
1761,15661528,Ashbolt,583,Male,47,5,1,1,92708,0,102562
1762,15587013,Tien,653,Female,31,7,1,1,11044,0,102575
1763,15736124,Thompson,617,Male,25,1,2,1,115387,0,102586
1764,15629002,Hamilton,747,Male,36,8,2,1,180694,0,102603
1765,15627859,Nebeolisa,607,Male,29,7,1,1,163257,0,102609
1766,15567246,Selwyn,684,Male,32,3,2,1,127433,0,102630
1767,15607526,Lu,638,Male,50,1,1,1,168360,1,102645
1768,15715142,Repina,739,Male,45,7,1,0,147803,1,102704
1769,15758451,Azuka,765,Male,37,7,1,1,9088,0,102709
1770,15572461,Kung,663,Female,29,4,2,0,21171,0,102715
1771,15630363,Nkemakonam,437,Female,39,0,1,0,22192,0,102721
1772,15568876,Hughes,496,Female,34,1,2,1,180845,0,102723
1773,15718839,Tsui,850,Female,38,2,2,0,23975,0,102741
1774,15594720,Scott,460,Female,35,8,2,1,189340,0,102743
1775,15746451,Barry,686,Male,41,7,1,0,194914,0,102750
1776,15616931,Moore,653,Male,41,8,1,1,55664,0,102768
1777,15748752,Ch'in,608,Male,33,1,2,1,70706,0,102773
1778,15762993,Trevisano,796,Male,32,5,2,0,117833,0,102773
1779,15680201,Marcelo,627,Male,24,5,2,1,56793,1,102773
